time_s,thrust_N,chamber_pressure_bar,tank_pressure_bar
8.1847,366.599,21.803,39.472
8.1948,366.520,21.816,39.475
8.2048,366.487,21.823,39.477
8.2148,366.491,21.845,39.482
8.2248,366.496,21.857,39.480
8.2348,366.542,21.858,39.474
8.2447,366.620,21.844,39.465
8.2547,366.645,21.842,39.458
8.2648,366.634,21.835,39.446
8.2748,366.655,21.839,39.430
8.2847,366.686,21.835,39.411
8.2948,366.708,21.841,39.395
8.3048,366.726,21.841,39.371
8.3148,366.751,21.831,39.348
8.3247,366.768,21.812,39.325
8.3347,366.747,21.808,39.304
8.3448,366.717,21.805,39.281
8.3547,366.729,21.797,39.256
8.3648,366.761,21.791,39.233
8.3748,366.781,21.805,39.208
8.3848,366.800,21.800,39.182
8.3948,366.807,21.787,39.154
8.4047,366.779,21.782,39.129
8.4148,366.724,21.772,39.100
8.4247,366.679,21.747,39.072
8.4347,366.639,21.755,39.051
8.4448,366.614,21.763,39.030
8.4548,366.644,21.764,39.009
8.4648,366.704,21.770,38.987
8.4748,366.760,21.789,38.970
8.4848,366.831,21.783,38.943
8.4947,366.910,21.778,38.917
8.5047,366.958,21.776,38.890
8.5148,366.978,21.783,38.870
8.5248,366.995,21.763,38.849
8.5347,367.009,21.750,38.825
8.5448,367.001,21.738,38.807
8.5548,366.983,21.736,38.790
8.5648,366.992,21.717,38.768
8.5747,367.005,21.714,38.748
8.5847,366.998,21.709,38.734
8.5948,366.981,21.706,38.718
8.6047,366.972,21.689,38.702
8.6148,366.969,21.683,38.686
8.6248,366.961,21.692,38.667
8.6348,366.982,21.689,38.647
8.6448,367.051,21.683,38.627
8.6547,367.141,21.675,38.608
8.6648,367.217,21.662,38.590
8.6747,367.280,21.637,38.572
8.6847,367.321,21.638,38.553
8.6948,367.352,21.621,38.533
8.7048,367.362,21.623,38.514
8.7148,367.339,21.634,38.494
8.7248,367.336,21.650,38.477
8.7348,367.372,21.641,38.463
8.7447,367.407,21.643,38.446
8.7547,367.418,21.645,38.429
8.7648,367.436,21.650,38.415
8.7748,367.475,21.648,38.397
8.7847,367.512,21.656,38.376
8.7948,367.541,21.660,38.363
8.8048,367.567,21.670,38.348
8.8148,367.610,21.670,38.331
8.8247,367.667,21.675,38.314
8.8347,367.717,21.668,38.301
8.8448,367.747,21.664,38.283
8.8547,367.776,21.644,38.263
8.8648,367.800,21.637,38.246
8.8748,367.805,21.623,38.230
8.8848,367.832,21.614,38.209
8.8948,367.879,21.612,38.187
8.9047,367.934,21.598,38.168
8.9148,367.978,21.584,38.152
8.9247,367.982,21.579,38.138
8.9347,367.958,21.573,38.128
8.9448,367.957,21.555,38.116
8.9548,367.955,21.564,38.102
8.9648,367.966,21.567,38.087
8.9748,368.036,21.558,38.066
8.9848,368.129,21.544,38.048
8.9947,368.183,21.539,38.031
9.0047,368.214,21.527,38.013
9.0148,368.263,21.517,37.994
9.0248,368.298,21.511,37.979
9.0347,368.297,21.513,37.959
9.0448,368.284,21.513,37.943
9.0548,368.288,21.500,37.932
9.0648,368.277,21.498,37.915
9.0747,368.253,21.506,37.897
9.0847,368.249,21.507,37.888
9.0948,368.299,21.510,37.872
9.1047,368.364,21.506,37.850
9.1148,368.436,21.492,37.835
9.1248,368.507,21.468,37.823
9.1348,368.554,21.450,37.801
9.1448,368.558,21.438,37.782
9.1547,368.531,21.438,37.766
9.1648,368.490,21.470,37.751
9.1747,368.469,21.484,37.737
9.1847,368.485,21.489,37.724
9.1948,368.504,21.501,37.712
9.2048,368.550,21.500,37.699
9.2148,368.630,21.471,37.681
9.2248,368.718,21.457,37.666
9.2348,368.783,21.443,37.652
9.2447,368.847,21.428,37.638
9.2547,368.900,21.420,37.624
9.2648,368.907,21.420,37.611
9.2748,368.883,21.415,37.595
9.2847,368.852,21.424,37.577
9.2948,368.816,21.417,37.562
9.3048,368.798,21.419,37.548
9.3148,368.810,21.409,37.533
9.3247,368.851,21.395,37.516
9.3347,368.904,21.392,37.500
9.3448,368.966,21.394,37.481
9.3547,369.038,21.398,37.468
9.3648,369.116,21.402,37.452
9.3748,369.168,21.418,37.436
9.3848,369.230,21.419,37.423
9.3948,369.293,21.418,37.410
9.4047,369.329,21.401,37.391
9.4148,369.345,21.398,37.375
9.4247,369.359,21.382,37.359
9.4347,369.346,21.375,37.343
9.4448,369.319,21.368,37.328
9.4548,369.309,21.357,37.314
9.4648,369.327,21.346,37.300
9.4748,369.345,21.335,37.289
9.4848,369.365,21.327,37.273
9.4947,369.391,21.324,37.260
9.5047,369.412,21.325,37.240
9.5148,369.386,21.341,37.224
9.5248,369.366,21.354,37.207
9.5347,369.388,21.357,37.194
9.5448,369.436,21.354,37.179
9.5548,369.495,21.355,37.168
9.5648,369.575,21.341,37.156
9.5747,369.638,21.324,37.143
9.5847,369.653,21.303,37.125
9.5948,369.622,21.279,37.107
9.6047,369.537,21.269,37.091
9.6148,369.447,21.265,37.073
9.6248,369.394,21.257,37.057
9.6348,369.382,21.255,37.042
9.6448,369.388,21.271,37.027
9.6547,369.412,21.274,37.012
9.6648,369.433,21.267,36.999
9.6747,369.427,21.270,36.985
9.6847,369.401,21.267,36.967
9.6948,369.362,21.259,36.952
9.7048,369.329,21.256,36.940
9.7148,369.343,21.231,36.926
9.7248,369.379,21.221,36.910
9.7348,369.390,21.236,36.898
9.7447,369.410,21.248,36.883
9.7547,369.460,21.249,36.863
9.7648,369.495,21.266,36.846
9.7748,369.518,21.271,36.827
9.7847,369.569,21.256,36.809
9.7948,369.624,21.238,36.791
9.8048,369.645,21.227,36.772
9.8148,369.630,21.209,36.759
9.8247,369.582,21.203,36.746
9.8347,369.499,21.205,36.731
9.8448,369.441,21.185,36.718
9.8547,369.394,21.187,36.710
9.8648,369.357,21.186,36.694
9.8748,369.357,21.177,36.676
9.8848,369.383,21.164,36.659
9.8948,369.380,21.168,36.643
9.9047,369.380,21.171,36.626
9.9148,369.384,21.178,36.608
9.9247,369.390,21.162,36.594
9.9347,369.390,21.158,36.584
9.9448,369.397,21.150,36.571
9.9548,369.413,21.129,36.557
9.9648,369.412,21.116,36.542
9.9748,369.386,21.114,36.525
9.9848,369.360,21.096,36.507
9.9947,369.303,21.101,36.488
10.0047,369.214,21.102,36.467
10.0148,369.157,21.095,36.453
10.0248,369.150,21.096,36.439
10.0347,369.148,21.099,36.423
10.0448,369.163,21.092,36.407
10.0548,369.202,21.073,36.392
10.0648,369.208,21.056,36.380
10.0747,369.140,21.048,36.365
10.0848,369.032,21.055,36.350
10.0948,368.932,21.052,36.335
10.1047,368.851,21.057,36.322
10.1148,368.811,21.064,36.304
10.1248,368.814,21.071,36.288
10.1348,368.855,21.065,36.275
10.1448,368.895,21.058,36.261
10.1547,368.918,21.055,36.246
10.1648,368.920,21.054,36.233
10.1747,368.899,21.045,36.216
10.1847,368.856,21.022,36.200
10.1948,368.810,21.009,36.189
10.2048,368.778,21.000,36.174
10.2148,368.749,20.991,36.161
10.2248,368.723,20.987,36.145
10.2348,368.707,20.984,36.131
10.2447,368.666,20.996,36.113
10.2547,368.582,21.002,36.101
10.2648,368.497,21.005,36.081
10.2748,368.425,21.008,36.065
10.2847,368.358,21.024,36.050
10.2948,368.313,21.010,36.033
10.3048,368.298,21.000,36.016
10.3148,368.266,20.983,36.005
10.3247,368.208,20.964,35.991
10.3348,368.131,20.939,35.970
10.3448,368.049,20.937,35.953
10.3547,367.979,20.939,35.938
10.3648,367.962,20.956,35.919
10.3748,367.981,20.956,35.902
10.3848,367.976,20.966,35.891
10.3948,367.931,20.947,35.874
10.4047,367.849,20.929,35.861
10.4148,367.716,20.889,35.846
10.4247,367.550,20.873,35.830
10.4347,367.411,20.862,35.814
10.4448,367.343,20.859,35.799
10.4548,367.331,20.854,35.780
10.4648,367.307,20.868,35.763
10.4748,367.256,20.864,35.745
10.4848,367.221,20.854,35.731
10.4947,367.199,20.840,35.717
10.5047,367.159,20.843,35.702
10.5148,367.074,20.847,35.685
10.5248,367.023,20.856,35.669
10.5347,367.023,20.850,35.653
10.5448,366.994,20.859,35.639
10.5548,366.908,20.867,35.622
10.5648,366.881,20.864,35.608
10.5747,366.912,20.861,35.596
10.5848,366.909,20.874,35.582
10.5948,366.890,20.871,35.567
10.6047,366.902,20.858,35.550
10.6148,366.915,20.826,35.533
10.6248,366.897,20.805,35.513
10.6348,366.808,20.788,35.498
10.6448,366.680,20.776,35.482
10.6547,366.590,20.752,35.464
10.6648,366.537,20.760,35.450
10.6747,366.490,20.760,35.436
10.6847,366.503,20.755,35.419
10.6948,366.568,20.745,35.400
10.7048,366.587,20.730,35.388
10.7148,366.552,20.718,35.373
10.7248,366.424,20.708,35.358
10.7348,366.281,20.693,35.346
10.7447,366.166,20.692,35.332
10.7547,366.105,20.721,35.315
10.7648,366.104,20.727,35.303
10.7748,366.197,20.731,35.288
10.7847,366.295,20.732,35.271
10.7948,366.333,20.728,35.260
10.8048,366.322,20.709,35.247
10.8148,366.243,20.700,35.230
10.8247,366.118,20.693,35.213
10.8348,365.974,20.678,35.198
10.8448,365.847,20.661,35.180
10.8547,365.742,20.658,35.165
10.8648,365.695,20.645,35.154
10.8748,365.703,20.642,35.145
10.8848,365.737,20.639,35.130
10.8948,365.761,20.616,35.115
10.9047,365.708,20.544,35.102
10.9148,365.540,20.443,35.085
10.9247,365.199,20.293,35.065
10.9347,364.696,20.119,35.048
10.9448,363.916,19.936,35.030
10.9548,362.823,19.746,35.007
10.9648,361.291,19.562,34.984
10.9748,359.220,19.371,34.961
10.9848,356.632,19.156,34.938
10.9947,353.724,18.938,34.916
11.0047,350.477,18.709,34.895
11.0148,347.044,18.451,34.870
11.0248,343.554,18.182,34.839
11.0347,339.756,17.933,34.810
11.0448,335.373,17.650,34.778
11.0548,330.454,17.366,34.747
11.0648,325.116,17.071,34.715
11.0747,319.408,16.770,34.686
11.0848,313.648,16.447,34.656
11.0948,308.017,16.124,34.622
11.1047,302.625,15.793,34.582
11.1148,297.184,15.462,34.545
11.1248,291.641,15.129,34.507
11.1348,285.839,14.803,34.464
11.1448,279.714,14.488,34.421
11.1547,273.555,14.179,34.376
11.1648,267.581,13.888,34.327
11.1747,261.917,13.603,34.276
11.1847,256.701,13.325,34.228
11.1948,251.807,13.079,34.179
11.2048,246.942,12.835,34.124
11.2148,242.121,12.580,34.069
11.2248,237.305,12.337,34.014
11.2348,232.314,12.098,33.957
11.2447,227.475,11.856,33.893
11.2547,222.939,11.640,33.833
11.2648,218.912,11.454,33.770
11.2748,215.247,11.289,33.704
11.2847,212.026,11.146,33.638
11.2948,209.107,11.010,33.575
11.3048,206.391,10.889,33.514
11.3148,203.529,10.783,33.455
11.3247,200.834,10.705,33.398
11.3348,198.447,10.641,33.335
11.3448,196.537,10.585,33.270
11.3547,195.041,10.536,33.204
11.3648,193.998,10.499,33.135
11.3748,193.158,10.454,33.068
11.3848,192.403,10.416,33.002
11.3948,191.643,10.390,32.937
11.4047,190.913,10.367,32.871
11.4148,190.220,10.342,32.810
11.4247,189.629,10.331,32.750
11.4347,189.140,10.315,32.690
11.4448,188.728,10.293,32.633
11.4548,188.301,10.269,32.575
11.4648,187.812,10.248,32.519
11.4748,187.267,10.218,32.456
11.4848,186.712,10.190,32.397
11.4947,186.165,10.170,32.337
11.5047,185.664,10.154,32.278
11.5148,185.285,10.140,32.218
11.5248,184.983,10.124,32.156
11.5347,184.638,10.112,32.097
11.5448,184.257,10.100,32.040
11.5548,183.866,10.083,31.984
11.5648,183.467,10.061,31.926
11.5747,183.056,10.038,31.866
11.5848,182.678,10.012,31.809
11.5948,182.338,9.991,31.754
11.6047,181.978,9.966,31.695
11.6148,181.601,9.943,31.635
11.6248,181.186,9.921,31.582
11.6348,180.725,9.901,31.524
11.6448,180.209,9.880,31.463
11.6547,179.677,9.862,31.401
11.6648,179.140,9.844,31.347
11.6747,178.625,9.828,31.291
11.6847,178.158,9.816,31.236
11.6948,177.751,9.804,31.179
11.7048,177.414,9.789,31.123
11.7148,177.074,9.775,31.062
11.7248,176.704,9.762,31.001
11.7348,176.327,9.745,30.938
11.7447,175.959,9.719,30.878
11.7547,175.616,9.693,30.823
11.7648,175.329,9.672,30.765
11.7748,175.091,9.651,30.707
11.7847,174.874,9.630,30.652
11.7948,174.635,9.616,30.596
11.8048,174.331,9.596,30.536
11.8148,173.996,9.574,30.480
11.8247,173.641,9.559,30.422
11.8348,173.287,9.535,30.366
11.8448,172.941,9.516,30.312
11.8547,172.614,9.504,30.258
11.8648,172.273,9.491,30.206
11.8748,171.870,9.468,30.157
11.8848,171.415,9.453,30.103
11.8948,170.958,9.436,30.042
11.9047,170.510,9.408,29.986
11.9148,170.038,9.378,29.931
11.9247,169.628,9.359,29.872
11.9347,169.254,9.338,29.817
11.9448,168.899,9.311,29.764
11.9548,168.513,9.291,29.710
11.9648,168.126,9.277,29.656
11.9748,167.729,9.257,29.600
11.9848,167.360,9.239,29.540
11.9947,167.003,9.231,29.486
12.0047,166.712,9.222,29.430
12.0148,166.481,9.210,29.373
12.0248,166.274,9.203,29.318
12.0347,166.048,9.198,29.265
12.0448,165.774,9.182,29.211
12.0548,165.472,9.166,29.160
12.0648,165.192,9.149,29.107
12.0747,164.926,9.128,29.054
12.0848,164.697,9.103,29.005
12.0948,164.495,9.080,28.950
12.1047,164.252,9.063,28.893
12.1148,163.932,9.051,28.838
12.1248,163.538,9.037,28.783
12.1348,163.103,9.021,28.724
12.1448,162.685,9.010,28.669
12.1547,162.319,8.996,28.615
12.1648,161.979,8.978,28.560
12.1747,161.688,8.951,28.507
12.1847,161.408,8.932,28.455
12.1948,161.075,8.912,28.402
12.2048,160.661,8.901,28.348
12.2148,160.201,8.891,28.297
12.2248,159.780,8.885,28.245
12.2348,159.417,8.872,28.195
12.2447,159.106,8.859,28.143
12.2547,158.867,8.840,28.091
12.2648,158.684,8.822,28.037
12.2748,158.450,8.808,27.984
12.2847,158.118,8.792,27.929
12.2948,157.744,8.773,27.881
12.3048,157.362,8.757,27.833
12.3148,157.013,8.738,27.785
12.3247,156.709,8.725,27.739
12.3348,156.441,8.712,27.690
12.3448,156.191,8.703,27.636
12.3547,155.946,8.682,27.585
12.3648,155.662,8.664,27.535
12.3748,155.315,8.646,27.485
12.3848,154.995,8.629,27.431
12.3948,154.741,8.611,27.379
12.4047,154.536,8.603,27.327
12.4148,154.326,8.595,27.273
12.4247,154.127,8.585,27.219
12.4347,153.891,8.574,27.170
12.4448,153.564,8.560,27.123
12.4548,153.149,8.543,27.074
12.4648,152.736,8.518,27.029
12.4748,152.354,8.498,26.980
12.4848,152.030,8.479,26.928
12.4947,151.758,8.458,26.876
12.5047,151.519,8.443,26.824
12.5148,151.267,8.438,26.771
12.5248,151.010,8.423,26.721
12.5347,150.739,8.410,26.675
12.5448,150.461,8.403,26.628
12.5548,150.178,8.389,26.581
12.5648,149.934,8.370,26.538
12.5747,149.728,8.349,26.492
12.5848,149.524,8.327,26.441
12.5948,149.309,8.308,26.392
12.6047,149.096,8.294,26.346
12.6148,148.866,8.281,26.298
12.6248,148.621,8.265,26.252
12.6348,148.376,8.253,26.210
12.6448,148.129,8.241,26.166
12.6547,147.873,8.230,26.120
12.6648,147.615,8.215,26.070
12.6747,147.333,8.201,26.019
12.6847,147.010,8.186,25.971
12.6948,146.667,8.171,25.926
12.7048,146.342,8.150,25.881
12.7148,146.058,8.130,25.834
12.7248,145.818,8.114,25.789
12.7348,145.606,8.104,25.741
12.7447,145.408,8.086,25.691
12.7547,145.220,8.062,25.642
12.7648,144.989,8.044,25.598
12.7748,144.679,8.036,25.551
12.7847,144.359,8.022,25.507
12.7948,144.105,8.004,25.461
12.8048,143.900,7.990,25.415
12.8148,143.719,7.975,25.368
12.8247,143.578,7.954,25.320
12.8347,143.453,7.939,25.272
12.8447,143.266,7.925,25.228
12.8548,142.991,7.910,25.185
12.8648,142.654,7.894,25.137
12.8748,142.340,7.875,25.088
12.8848,142.075,7.847,25.040
12.8948,141.857,7.826,24.988
12.9048,141.663,7.804,24.938
12.9148,141.513,7.787,24.893
12.9247,141.360,7.774,24.852
12.9347,141.143,7.760,24.808
12.9447,140.854,7.738,24.765
12.9548,140.577,7.721,24.719
12.9648,140.314,7.699,24.671
12.9748,140.060,7.676,24.623
12.9848,139.840,7.657,24.577
12.9947,139.666,7.647,24.534
13.0048,139.498,7.637,24.492
13.0148,139.315,7.624,24.449
13.0248,139.112,7.612,24.407
13.0347,138.901,7.595,24.365
13.0447,138.691,7.576,24.316
13.0548,138.493,7.560,24.270
13.0648,138.314,7.544,24.226
13.0747,138.147,7.527,24.179
13.0847,137.988,7.518,24.134
13.0947,137.788,7.507,24.091
13.1048,137.559,7.490,24.047
13.1148,137.307,7.476,24.005
13.1248,137.058,7.463,23.961
13.1348,136.839,7.444,23.917
13.1448,136.639,7.431,23.875
13.1548,136.444,7.413,23.832
13.1648,136.228,7.394,23.791
13.1747,135.970,7.374,23.748
13.1847,135.640,7.360,23.701
13.1947,135.302,7.340,23.653
13.2048,134.984,7.327,23.610
13.2148,134.742,7.317,23.565
13.2248,134.559,7.307,23.521
13.2348,134.389,7.290,23.485
13.2447,134.219,7.275,23.446
13.2548,134.035,7.257,23.405
13.2648,133.815,7.241,23.360
13.2748,133.595,7.221,23.314
13.2847,133.415,7.204,23.266
13.2947,133.275,7.189,23.222
13.3048,133.161,7.175,23.178
13.3148,133.050,7.155,23.137
13.3247,132.907,7.139,23.099
13.3347,132.713,7.129,23.058
13.3447,132.491,7.117,23.017
13.3548,132.278,7.102,22.977
13.3648,132.069,7.089,22.936
13.3748,131.861,7.084,22.889
13.3848,131.668,7.069,22.850
13.3948,131.488,7.049,22.808
13.4048,131.320,7.036,22.764
13.4148,131.139,7.028,22.720
13.4247,130.949,7.012,22.681
13.4347,130.794,6.995,22.637
13.4447,130.670,6.979,22.594
13.4548,130.537,6.967,22.551
13.4648,130.350,6.949,22.509
13.4748,130.157,6.933,22.464
13.4848,129.964,6.922,22.423
13.4947,129.752,6.915,22.380
13.5048,129.497,6.898,22.339
13.5148,129.263,6.884,22.297
13.5248,129.068,6.866,22.259
13.5347,128.856,6.857,22.214
13.5447,128.574,6.841,22.175
13.5548,128.295,6.828,22.130
13.5648,128.047,6.811,22.088
13.5747,127.791,6.802,22.045
13.5847,127.534,6.780,22.005
13.5947,127.294,6.764,21.962
13.6048,127.079,6.751,21.922
13.6148,126.880,6.744,21.884
13.6248,126.675,6.725,21.844
13.6348,126.446,6.714,21.804
13.6448,126.227,6.701,21.765
13.6548,126.000,6.691,21.723
13.6648,125.732,6.676,21.680
13.6747,125.439,6.664,21.640
13.6847,125.189,6.650,21.603
13.6947,124.991,6.641,21.560
13.7048,124.825,6.626,21.520
13.7148,124.697,6.611,21.483
13.7248,124.609,6.599,21.443
13.7348,124.495,6.592,21.401
13.7447,124.332,6.582,21.362
13.7548,124.089,6.573,21.325
13.7648,123.817,6.563,21.283
13.7748,123.554,6.550,21.242
13.7847,123.332,6.532,21.200
13.7947,123.157,6.519,21.158
13.8048,123.050,6.502,21.117
13.8148,122.985,6.487,21.079
13.8247,122.903,6.473,21.041
13.8347,122.769,6.465,21.007
13.8447,122.599,6.454,20.975
13.8548,122.415,6.440,20.938
13.8648,122.225,6.428,20.902
13.8748,122.025,6.419,20.862
13.8848,121.837,6.401,20.821
13.8948,121.667,6.384,20.779
13.9048,121.517,6.375,20.737
13.9148,121.348,6.366,20.694
13.9247,121.193,6.357,20.656
13.9347,121.067,6.349,20.616
13.9447,120.957,6.335,20.577
13.9548,120.837,6.317,20.539
13.9648,120.704,6.305,20.502
13.9748,120.560,6.293,20.459
13.9848,120.401,6.274,20.421
13.9947,120.210,6.262,20.382
14.0048,119.981,6.255,20.342
14.0148,119.779,6.242,20.302
14.0248,119.615,6.226,20.265
14.0347,119.450,6.222,20.229
14.0447,119.272,6.214,20.192
14.0548,119.109,6.195,20.155
14.0648,118.920,6.183,20.118
14.0747,118.667,6.173,20.082
14.0847,118.403,6.157,20.044
14.0947,118.191,6.142,20.007
14.1048,118.034,6.134,19.971
14.1148,117.911,6.125,19.934
14.1248,117.807,6.110,19.896
14.1348,117.707,6.098,19.858
14.1448,117.605,6.089,19.823
14.1548,117.510,6.078,19.782
14.1648,117.400,6.059,19.744
14.1747,117.308,6.047,19.708
14.1847,117.219,6.043,19.672
14.1947,117.094,6.027,19.632
14.2048,116.895,6.012,19.595
14.2148,116.651,6.005,19.558
14.2248,116.406,5.995,19.521
14.2348,116.186,5.975,19.482
14.2447,116.015,5.960,19.441
14.2548,115.916,5.953,19.405
14.2648,115.852,5.943,19.371
14.2748,115.793,5.927,19.336
14.2847,115.705,5.916,19.301
14.2947,115.550,5.909,19.270
14.3048,115.328,5.899,19.236
14.3148,115.081,5.885,19.199
14.3247,114.823,5.873,19.161
14.3347,114.608,5.865,19.124
14.3447,114.461,5.855,19.087
14.3548,114.357,5.839,19.050
14.3648,114.281,5.830,19.012
14.3748,114.206,5.820,18.974
14.3848,114.097,5.804,18.939
14.3948,113.925,5.786,18.901
14.4048,113.696,5.777,18.863
14.4148,113.441,5.766,18.830
14.4247,113.182,5.751,18.800
14.4347,112.919,5.741,18.766
14.4447,112.683,5.729,18.731
14.4548,112.515,5.718,18.695
14.4648,112.409,5.703,18.657
14.4748,112.332,5.691,18.618
14.4848,112.247,5.677,18.578
14.4947,112.103,5.669,18.542
14.5048,111.909,5.655,18.506
14.5148,111.684,5.643,18.467
14.5248,111.457,5.631,18.435
14.5347,111.261,5.618,18.401
14.5447,111.146,5.602,18.366
14.5548,111.072,5.592,18.333
14.5648,110.983,5.579,18.297
14.5747,110.886,5.567,18.259
14.5847,110.777,5.564,18.220
14.5947,110.649,5.554,18.182
14.6048,110.523,5.540,18.148
14.6148,110.431,5.529,18.120
14.6248,110.350,5.519,18.087
14.6348,110.254,5.501,18.055
14.6448,110.113,5.495,18.025
14.6548,109.937,5.488,17.993
14.6648,109.761,5.473,17.956
14.6747,109.604,5.463,17.920
14.6847,109.489,5.456,17.886
14.6947,109.434,5.434,17.848
14.7048,109.406,5.420,17.807
14.7148,109.344,5.410,17.770
14.7248,109.207,5.393,17.733
14.7348,108.986,5.380,17.695
14.7447,108.723,5.376,17.665
14.7548,108.466,5.366,17.633
14.7648,108.246,5.358,17.599
14.7748,108.090,5.354,17.565
14.7847,107.982,5.341,17.530
14.7947,107.888,5.327,17.489
14.8048,107.763,5.319,17.453
14.8148,107.595,5.308,17.421
14.8247,107.414,5.293,17.385
14.8347,107.263,5.287,17.352
14.8447,107.145,5.276,17.321
14.8548,107.056,5.256,17.289
14.8648,106.987,5.248,17.257
14.8748,106.897,5.243,17.227
14.8848,106.758,5.228,17.198
14.8948,106.570,5.221,17.165
14.9048,106.372,5.220,17.129
14.9148,106.196,5.205,17.090
14.9247,106.064,5.191,17.057
14.9347,105.943,5.187,17.022
14.9447,105.817,5.176,16.988
14.9548,105.674,5.163,16.961
14.9648,105.492,5.159,16.930
14.9748,105.242,5.150,16.894
14.9848,104.997,5.135,16.863
14.9947,104.800,5.125,16.829
15.0048,104.659,5.116,16.794
15.0148,104.537,5.101,16.762
15.0248,104.423,5.092,16.734
15.0347,104.293,5.084,16.697
15.0447,104.130,5.075,16.663
15.0548,103.915,5.067,16.629
15.0648,103.685,5.063,16.594
15.0747,103.493,5.052,16.558
15.0847,103.344,5.042,16.529
15.0947,103.211,5.034,16.499
15.1048,103.091,5.021,16.464
15.1148,102.984,5.007,16.432
15.1248,102.871,5.000,16.401
15.1348,102.725,4.994,16.364
15.1448,102.546,4.984,16.330
15.1548,102.352,4.978,16.299
15.1648,102.165,4.967,16.267
15.1747,101.977,4.958,16.233
15.1847,101.789,4.945,16.203
15.1947,101.627,4.931,16.172
15.2048,101.493,4.921,16.143
15.2148,101.342,4.913,16.110
15.2248,101.155,4.901,16.079
15.2348,100.973,4.892,16.048
15.2447,100.811,4.881,16.015
15.2548,100.651,4.868,15.978
15.2648,100.485,4.856,15.946
15.2748,100.364,4.842,15.911
15.2847,100.269,4.829,15.878
15.2947,100.156,4.816,15.845
15.3048,100.014,4.806,15.814
15.3148,99.876,4.794,15.785
15.3247,99.740,4.785,15.757
15.3347,99.606,4.773,15.724
15.3447,99.459,4.764,15.692
15.3548,99.319,4.755,15.662
15.3648,99.214,4.745,15.628
15.3748,99.120,4.735,15.595
15.3848,98.992,4.724,15.562
15.3948,98.839,4.711,15.528
15.4048,98.703,4.697,15.495
15.4148,98.565,4.687,15.463
15.4247,98.389,4.675,15.433
15.4347,98.201,4.669,15.404
15.4447,98.061,4.659,15.375
15.4548,97.958,4.649,15.344
15.4648,97.842,4.641,15.314
15.4748,97.730,4.632,15.284
15.4848,97.643,4.615,15.250
15.4947,97.577,4.612,15.219
15.5048,97.480,4.604,15.193
15.5148,97.353,4.591,15.166
15.5248,97.240,4.585,15.136
15.5347,97.151,4.580,15.110
15.5447,97.062,4.564,15.081
15.5548,96.979,4.553,15.045
15.5648,96.929,4.544,15.010
15.5747,96.894,4.533,14.977
15.5847,96.828,4.523,14.946
15.5947,96.700,4.513,14.915
15.6048,96.542,4.503,14.888
15.6148,96.371,4.494,14.861
15.6248,96.208,4.483,14.833
15.6348,96.075,4.474,14.799
15.6448,95.990,4.466,14.770
15.6548,95.948,4.453,14.739
15.6648,95.917,4.442,14.710
15.6747,95.842,4.432,14.683
15.6847,95.695,4.420,14.657
15.6947,95.501,4.414,14.629
15.7048,95.279,4.404,14.600
15.7148,95.051,4.395,14.569
15.7248,94.849,4.389,14.536
15.7348,94.722,4.377,14.505
15.7447,94.677,4.365,14.479
15.7548,94.643,4.360,14.451
15.7648,94.573,4.351,14.422
15.7748,94.449,4.340,14.393
15.7847,94.272,4.336,14.365
15.7947,94.035,4.326,14.334
15.8048,93.791,4.318,14.301
15.8148,93.587,4.309,14.270
15.8247,93.436,4.300,14.243
15.8347,93.295,4.289,14.213
15.8447,93.152,4.284,14.181
15.8548,93.021,4.272,14.153
15.8648,92.857,4.261,14.125
15.8748,92.665,4.250,14.094
15.8848,92.473,4.240,14.065
15.8948,92.283,4.229,14.040
15.9048,92.090,4.221,14.016
15.9148,91.928,4.211,13.990
15.9247,91.799,4.206,13.964
15.9347,91.700,4.196,13.937
15.9447,91.623,4.188,13.905
15.9548,91.508,4.176,13.872
15.9648,91.346,4.164,13.839
15.9748,91.183,4.156,13.809
15.9848,91.036,4.147,13.780
15.9947,90.884,4.133,13.755
16.0048,90.777,4.126,13.732
16.0147,90.727,4.121,13.711
16.0248,90.632,4.106,13.687
16.0347,90.486,4.096,13.662
16.0448,90.327,4.092,13.635
16.0548,90.179,4.083,13.605
16.0648,90.039,4.075,13.577
16.0748,89.939,4.069,13.548
16.0847,89.883,4.059,13.516
16.0947,89.862,4.051,13.490
16.1048,89.827,4.044,13.461
16.1148,89.743,4.035,13.431
16.1247,89.623,4.031,13.401
16.1348,89.494,4.025,13.374
16.1448,89.387,4.013,13.347
16.1547,89.288,4.003,13.322
16.1648,89.223,3.992,13.299
16.1747,89.210,3.979,13.271
16.1848,89.181,3.971,13.244
16.1947,89.066,3.968,13.215
16.2048,88.892,3.961,13.187
16.2148,88.693,3.951,13.159
16.2248,88.530,3.946,13.136
16.2347,88.417,3.939,13.110
16.2447,88.341,3.929,13.084
16.2548,88.275,3.924,13.061
16.2647,88.213,3.918,13.035
16.2748,88.088,3.908,13.006
16.2847,87.887,3.897,12.976
16.2948,87.693,3.886,12.951
16.3048,87.564,3.875,12.920
16.3148,87.484,3.867,12.889
16.3248,87.404,3.855,12.864
16.3347,87.323,3.848,12.840
16.3447,87.235,3.840,12.812
16.3548,87.131,3.832,12.786
16.3648,86.971,3.822,12.764
16.3747,86.822,3.815,12.738
16.3848,86.739,3.804,12.711
